Gene_Name	LoF_FDR_ExAC
MTERFD2	0.3095113
MTERFD3	0.7914565
MTF1	0.000376553
MTF2	0.000847012
MTFMT	0.405063
MTFP1	0.323123
MTFR1	0.561111
MTG1	0.1464317
MTHFD1	0.001695755
MTHFD1L	0.002986357
MTHFD2	0.04154767
MTHFD2L	0.714508
MTHFR	0.393624
MTHFS	0.5390495
MTHFSD	0.7924324
MTIF2	0.1691932
MTIF3	0.1792041
MTL5	0.3019926
MTM1	0.00016771
MTMR1	0.01553835
MTMR10	0.004437375
MTMR11	0.348327
MTMR12	9.73219E-05
MTMR14	0.01601921
MTMR2	0.002732868
MTMR3	1.14409E-06
MTMR4	1.75012E-05
MTMR6	0.1377626
MTMR7	0.06218375
MTMR8	0.6660031
MTMR9	3.46591E-06
MTNR1A	0.8230492
MTNR1B	0.4298795
MTO1	0.03468631
MTOR	1.27676E-13
MTPAP	0.001599184
MTPN	0.4515694
MTR	0.09299636
MTRF1	0.3244751
MTRF1L	0.9905209
MTRNR2L1	N/A
MTRNR2L10	N/A
MTRNR2L2	N/A
MTRNR2L3	N/A
MTRNR2L4	N/A
MTRNR2L5	N/A
MTRNR2L6	N/A
MTRNR2L7	N/A
MTRNR2L8	N/A
MTRNR2L9	N/A
MTRR	0.05498244
MTSS1	8.64631E-07
MTSS1L	0.000484482
MTTP	0.01372101
MTUS1	1.41764E-07
MTUS2	2.53674E-05
MTX1	0.4468064
MTX2	0.09744567
MTX3	0.06635184
MUC1	0.01060407
MUC12	N/A
MUC13	0.2067262
MUC15	0.6160029
MUC16	N/A
MUC17	N/A
MUC2	2.95576E-07
MUC20	N/A
MUC21	0.3725679
MUC22	N/A
MUC4	N/A
MUC5B	1.3773E-13
MUC6	0.7744051
MUC7	0.7591862
MUCL1	0.7261041
MUL1	0.8637131
MUM1	0.04005902
MUM1L1	0.004030442
MURC	0.8234619
MUS81	0.2492043
MUSK	0.03574163
MUSTN1	0.7857769
MUT	0.7822094
MUTED	0.7508978
MUTYH	0.5657096
MVD	0.9757066
MVK	0.2262121
MVP	0.05764023
MX1	0.5762664
MX2	0.2528765
MXD1	0.2052445
MXD3	0.6074761
MXD4	0.04954481
MXI1	0.07265333
MXRA5	4.16375E-06
MXRA7	0.9868698
MXRA8	0.6149319
MYADM	0.3602725
MYADML2	N/A
MYB	0.000744607
MYBBP1A	0.1078761
MYBL1	8.96045E-06
MYBL2	0.000300126
MYBPC1	7.56953E-05
MYBPC2	0.7702037
MYBPC3	0.0204348
MYBPH	0.8718181
MYBPHL	0.1947914
MYC	N/A
MYCBP	0.3643783
MYCBP2	2.77519E-29
MYCBPAP	0.007686251
MYCL1	0.2724614
MYCN	0.06559317
MYCT1	0.368235
MYD88	0.05631845
MYEF2	0.000151602
MYEOV	0.5231531
MYEOV2	0.7657449
MYF5	0.6045177
MYF6	0.4096672
MYH1	0.5289474
MYH10	1.65137E-08
MYH11	1.7155E-09
MYH13	0.6514576
MYH14	8.25181E-10
MYH15	0.635092
MYH2	0.02368784
MYH3	0.02589599
MYH4	0.6801228
MYH6	0.4508783
MYH7	0.00969609
MYH7B	0.2926818
MYH8	0.7987459
MYH9	1.13192E-13
MYL1	0.3322669
MYL10	0.6213893
MYL12A	0.9891912
MYL12B	0.7370847
MYL2	0.610062
MYL3	0.05808861
MYL4	0.9278316
MYL5	0.9661224
MYL6	0.3845144
MYL6B	0.5969835
MYL7	0.9805442
MYL9	0.7994255
MYLIP	0.1421451
MYLK	0.000743363
MYLK2	0.01685955
MYLK3	0.004347452
MYLK4	0.9865862
MYLPF	0.3558776
MYNN	0.0170403
MYO10	9.9066E-09
MYO15A	N/A
MYO16	2.0773E-07
MYO18A	2.36531E-08
MYO18B	0.000122833
MYO19	0.3468142
MYO1A	0.939614
MYO1B	2.48567E-06
MYO1C	0.004873007
MYO1D	0.1237781
MYO1E	5.40989E-06
MYO1F	0.000490776
MYO1G	0.1817392
MYO1H	0.3844568
MYO3A	0.3743644
MYO3B	0.1276622
MYO5A	2.00789E-08
MYO5B	0.000581906
MYO5C	0.01622073
MYO6	7.55021E-06
MYO7A	0.303322
MYO7B	0.01300999
MYO9A	3.79491E-18
MYO9B	4.9221E-10
MYOC	0.4571395
MYOCD	1.14887E-06
MYOD1	0.999518
MYOF	0.3367892
MYOG	0.1547358
MYOM1	0.2716579
MYOM2	0.8201894
MYOM3	0.6155267
MYOT	0.2282045
MYOZ1	0.2878438
MYOZ2	0.3118348
MYOZ3	0.1842974
MYPN	1.30883E-05
MYPOP	0.1182898
MYRIP	0.002152427
MYSM1	0.002218047
MYT1	1.9101E-06
MYT1L	4.58138E-05
MYZAP	0.4167946
MZB1	0.6528398
MZF1	0.6205068
MZT1	0.47244
MZT2A	0.9720677
MZT2B	0.3845144
N4BP1	0.012247
N4BP2	0.000188078
N4BP2L1	0.0243549
N4BP2L2	0.2173675
N4BP3	0.01242153
N6AMT1	0.7131996
N6AMT2	0.7294035
NAA10	0.712569
NAA11	0.7509749
NAA15	0.000224349
NAA16	0.0724364
NAA20	0.7209096
NAA25	3.45336E-07
NAA30	0.01750171
NAA35	6.5852E-07
NAA38	0.5902137
NAA40	0.2734928
NAA50	0.09369297
NAA60	0.01990615
NAAA	0.8807252
NAALAD2	0.6677521
NAALADL1	0.8794174
NAALADL2	0.002601324
NAB1	0.005096225
NAB2	0.003730724
NABP1	0.5556635
NABP2	0.03412584
NACA	0.02511708
NACA2	0.2723791
NACAD	N/A
NACC1	0.05428345
NACC2	0.6303932
NADK	0.2897071
NADKD1	0.07694008
NADSYN1	0.2445926
NAE1	0.2066853
NAF1	0.00124918
NAGA	0.6586245
NAGK	0.9350355
NAGLU	0.468522
NAGPA	0.8597169
NAGS	0.9528882
NAIF1	0.8234619
NAIP	0.6720667
NALCN	0.01421095
NAMPT	0.07542973
NANOG	0.09443768
NANOGNB	N/A
NANOS1	0.9419042
NANOS2	0.4006859
NANOS3	0.7829796
NANP	0.5251904
NANS	0.7110182
NAP1L1	0.002638291
NAP1L2	0.03804304
NAP1L3	0.1691983
NAP1L4	0.000123803
NAP1L5	0.0832122
NAPA	0.003279066
NAPB	0.005148921
NAPEPLD	0.1036015
NAPG	0.03083212
NAPRT1	0.9442913
NAPSA	0.7852161
NARF	0.1295757
NARFL	0.3281313
NARG2	0.007126691
NARS	0.1038369
NARS2	0.01878465
NASP	0.002354288
NAT1	0.882928
NAT10	0.3589935
NAT14	0.7010561
NAT16	0.9446888
NAT2	0.2166895
NAT6	0.1859446
NAT8	0.2024056
NAT8L	0.700909
NAT9	0.2719057
NAV1	3.30015E-10
NAV2	1.45252E-09
NAV3	5.75595E-16
NBAS	6.45884E-05
NBEA	7.02382E-21
NBEAL1	0.000533406
NBEAL2	5.03618E-09
NBL1	0.6294725
NBN	0.3535798
NBPF10	0.8953548
NBPF12	0.7217903
NBPF15	0.8457279
NBPF16	N/A
NBPF20	0.8659882
NBPF24	N/A
NBPF3	0.8974003
NBPF4	N/A
NBPF6	N/A
NBR1	0.02283374
NCALD	0.09699898
NCAM2	0.00021746
NCAN	0.000241822
NCAPD2	0.001233888
NCAPD3	3.98625E-09
NCAPG	0.000307803
NCAPG2	0.0001293
NCAPH	0.01273152
NCAPH2	0.000957112
NCBP1	4.60515E-05
NCBP2	0.5087045
NCBP2L	0.6899867
NCCRP1	0.9463446
NCDN	0.001899359
NCEH1	0.6324583
NCF1	0.6705102
NCF2	0.1502457
NCF4	0.677112
NCK1	0.4835103
NCK2	0.1586053
NCKAP1	1.0737E-10
NCKAP1L	3.54536E-06
NCKAP5	1.54894E-10
NCKAP5L	1.40194E-05
NCKIPSD	0.04529385
NCL	2.23361E-07
NCLN	0.03613763
NCOA1	1.94808E-08
NCOA2	1.62361E-10
NCOA3	6.82682E-12
NCOA4	0.01073308
NCOA5	1.13527E-05
NCOA6	1.62361E-10
NCOA7	7.53856E-07
NCOR1	9.79232E-16
NCOR2	1.00937E-12
NCR1	0.1917246
NCR2	0.3854365
NCR3	0.7503715
NCR3LG1	N/A
NCS1	0.1797212
NCSTN	5.25754E-08
NDC80	0.02649165
NDE1	0.02266349
NDEL1	0.001847603
NDFIP1	0.0855545
NDFIP2	0.2852328
NDN	0.2497449
NDNF	0.0425987
NDNL2	0.287084
NDOR1	0.1602604
NDP	0.2302103
NDRG1	0.0639547
NDRG2	0.04580734
NDRG3	0.00303848
NDRG4	0.1888076
NDST1	0.0001211
NDST2	0.004346902
NDST3	0.01028314
NDST4	0.000059735
NDUFA1	0.6121087
NDUFA10	0.4377155
NDUFA11	0.5424976
NDUFA12	0.6527004
NDUFA13	0.8500449
NDUFA2	0.4810758
NDUFA3	0.9787261
NDUFA4	0.1892191
NDUFA4L2	0.7155968
NDUFA5	0.2995798
NDUFA6	0.7857769
NDUFA7	0.719544
NDUFA8	0.3326923
NDUFA9	0.00251357
NDUFAB1	0.2169072
NDUFAF1	0.3215845
NDUFAF2	0.9053154
NDUFAF3	0.877186
NDUFAF4	0.07031415
NDUFAF5	0.5600469
NDUFAF6	0.8363163
NDUFB1	0.5367071
NDUFB10	0.3233447
NDUFB11	0.150794
NDUFB2	0.8976879
NDUFB3	0.7490648
NDUFB4	0.5844336
NDUFB5	0.5532843
NDUFB6	0.2787327
NDUFB7	0.7691742
NDUFB8	0.1814022
NDUFB9	0.1821816
NDUFC1	0.1973577
NDUFC2	0.4864554
NDUFC2-KCTD14	0.502054
NDUFS1	0.1175977
NDUFS2	6.36788E-05
NDUFS3	0.2870272
NDUFS4	0.2131676
NDUFS5	0.4317249
NDUFS6	0.960064
NDUFS7	0.08277156
NDUFS8	0.6758123
NDUFV1	0.4854976
NDUFV2	0.3177589
NDUFV3	0.6738892
NEB	4.75596E-27
NEBL	0.3210434
NECAB1	0.071178
NECAB2	N/A
NECAB3	0.02251411
NECAP1	0.4797036
NECAP2	0.6802411
NEDD1	0.000497352
NEDD4	0.000590123
NEDD4L	1.6187E-06
NEDD8	0.7785853
NEDD9	0.00124918
NEFH	0.3919239
NEFM	0.1428838
NEGR1	0.007288872
NEIL1	0.2053955
NEIL2	0.6865293
NEIL3	0.6758156
NEK1	0.008601478
NEK10	0.01813074
NEK11	0.6844038
NEK2	0.4550991
NEK3	0.462627
NEK4	0.3528522
NEK5	0.8066933
NEK6	0.04830774
NEK7	0.02986364
NEK8	0.1579641
NEK9	0.2784524
NELF	0.123582
NELL1	0.04804636
NELL2	4.66348E-08
NEMF	1.05922E-08
NENF	0.9643225
NEO1	6.95402E-10
NES	0.01706344
NET1	0.01002214
NETO1	0.001976764
NETO2	0.00727608
NEU1	0.7261041
NEU2	0.9826338
NEU3	0.6930523
NEU4	0.6022732
NEURL	0.3275141
NEURL1B	0.8740046
NEURL2	0.9640328
NEURL4	7.31908E-07
NEUROD1	0.4580298
NEUROD2	0.3905739
NEUROD4	0.09537665
NEUROD6	0.08040698
NEUROG1	1
NEUROG2	0.4553844
NEUROG3	0.8224211
NEXN	0.009228728
NF1	9.08113E-10
NF2	7.43005E-06
NFAM1	0.1751278
NFASC	9.73689E-07
NFAT5	6.66406E-11
NFATC1	0.000388548
NFATC2	2.34118E-06
NFATC2IP	0.7630208
NFATC3	4.34769E-08
NFATC4	0.000168333
NFE2	0.06786946
NFE2L1	7.3496E-06
NFE2L2	0.007060067
NFE2L3	0.5629915
NFIA	0.000113469
NFIB	0.000708945
NFIC	0.08934242
NFIL3	0.004025081
NFIX	0.04673233
NFKB1	0.000569237
NFKB2	0.000406793
NFKBIA	0.001482747
NFKBIB	0.1129026
NFKBID	0.08646262
NFKBIE	0.1821055
NFKBIL1	0.02644951
NFKBIZ	1.15183E-05
NFRKB	6.91412E-06
NFS1	0.01434636
NFU1	0.7085585
NFX1	1.28651E-05
NFXL1	0.003580021
NFYA	0.3241025
NFYB	0.886311
NFYC	0.08049294
NGB	0.8861664
NGDN	0.4659491
NGEF	0.002830778
NGF	0.1182898
NGFR	0.2598696
NGFRAP1	0.6083625
NGLY1	0.2040874
NGRN	0.2068385
NHEJ1	0.02834828
NHLH1	0.3388342
NHLH2	0.5899401
NHLRC1	0.5834915
NHLRC2	0.1515164
NHLRC3	0.1995164
NHLRC4	0.9469256
NHP2	0.6960398
NHP2L1	0.4723314
NHS	1.59047E-05
NHSL1	N/A
NHSL2	0.006239551
NICN1	0.3341464
NID1	0.001804598
NID2	0.002987594
NIF3L1	0.07868762
NIM1	0.6956856
NIN	3.19883E-07
NINJ1	0.8402906
NINJ2	0.6249324
NINL	0.9327263
NIP7	0.1427367
NIPA1	0.468597
NIPA2	0.02956238
NIPAL1	0.9063824
NIPAL2	0.8491211
NIPAL3	0.3314703
NIPAL4	0.7466349
NIPBL	8.28773E-26
NIPSNAP1	0.02798935
NIPSNAP3A	0.7550811
NIPSNAP3B	0.2498831
NISCH	0.000604802
NIT1	0.1554945
NIT2	0.8648835
NKAIN1	0.2016363
NKAIN2	0.4385836
NKAIN3	0.6854328
NKAIN4	0.542708
NKAP	0.003516449
NKAPL	0.5660081
NKD1	1.85032E-05
NKD2	0.6537024
NKG2-E	0.5368333
NKG7	0.7446777
NKIRAS1	0.5959837
NKIRAS2	0.3594048
NKPD1	0.9993496
NKRF	0.0217211
NKTR	1.76988E-09
NKX1-1	0.9057279
NKX1-2	N/A
NKX2-1	0.6676843
NKX2-2	0.2458884
NKX2-3	0.2967945
NKX2-4	0.7399424
NKX2-5	0.07334991
NKX2-6	0.9350355
NKX2-8	0.5690615
NKX3-1	0.8485588
NKX3-2	0.7658379
NKX6-1	0.5032237
NKX6-2	0.9503217
NKX6-3	0.7469226
NLE1	0.0662964
NLGN1	0.004083674
NLGN2	0.01430828
NLGN3	0.03233483
NLGN4X	0.0418781
NLGN4Y	0.1878468
NLK	0.00083132
NLN	0.1304439
NLRC3	0.625644
NLRC4	0.2920987
NLRC5	0.000328726
NLRP1	0.201899
NLRP10	0.9328517
NLRP11	0.09557252
NLRP12	0.9706868
NLRP13	0.230295
NLRP14	0.7857769
NLRP2	0.5984035
NLRP3	0.001145628
NLRP4	0.01037724
NLRP5	0.001572115
NLRP6	N/A
NLRP7	0.7723782
NLRP8	0.8112605
NLRP9	0.6546228
NLRX1	0.9875279
NMB	0.2985594
NMBR	0.7339243
NMD3	0.04794518
NME1	0.7909432
NME1-NME2	0.4976587
NME2	0.4976587
NME3	1
NME4	0.4791554
NME5	0.1840332
NME6	0.6318255
NME7	0.09966721
NME8	0.4980727
NME9	0.5702453
NMI	0.8895723
NMNAT1	0.1261059
NMNAT2	0.03985148
NMNAT3	0.921235
NMRAL1	0.4052332
NMRK1	0.4322257
NMRK2	0.948844
NMS	0.8976879
NMT1	0.001172263
NMT2	0.05213029
NMU	0.4164337
NMUR1	0.7245356
NMUR2	0.06228778
NNAT	0.7397592
NNMT	0.4611538
NNT	4.68338E-07
NOA1	0.3049823
NOB1	0.7773606
NOBOX	0.2842662
NOC2L	0.6597935
NOC3L	0.01253333
NOC4L	N/A
NOD1	0.8547526
NOD2	0.7581583
NODAL	0.01072286
NOG	0.2747914
NOL10	9.84476E-06
NOL11	0.004414707
NOL12	0.2309768
NOL3	0.9564936
NOL4	0.000068389
NOL6	2.17247E-07
NOL7	0.6551593
NOL8	0.03937492
NOL9	0.2511285
NOLC1	0.00026881
NOM1	0.2862308
NOMO1	N/A
NOMO2	N/A
NOMO3	N/A
NONO	0.02467608
NOP10	0.1041278
NOP14	0.000204722
NOP16	0.2691487
NOP2	0.000280617
NOP56	0.0001211
NOP58	0.00803971
NOP9	0.2275124
NOS1	1.86746E-06
NOS1AP	0.3273448
NOS2	0.2514039
NOS3	0.02985002
NOSIP	0.7567133
NOSTRIN	0.4694546
NOTCH1	7.43031E-14
NOTCH2	3.50577E-13
NOTCH2NL	0.635092
NOTCH3	0.001790747
NOTCH4	0.09316347
NOTO	N/A
NOTUM	0.3826936
NOV	0.2177151
NOVA1	0.00375411
NOVA2	N/A
NOX1	0.1239196
NOX3	0.1837799
NOX4	0.004979408
NOX5	0.9763793
NOXA1	0.469808
NOXO1	0.9993496
NOXRED1	0.1979228
NPAP1	0.005723849
NPAS1	0.06157006
NPAS2	0.000182565
NPAS3	0.01049509
NPAS4	0.01239785
NPAT	4.98397E-06
NPB	0.5978792
NPBWR1	0.9917288
NPBWR2	0.8052466
NPC1	0.001975449
NPC1L1	0.06119977
NPC2	0.7271097
NPDC1	0.05755417
NPEPL1	0.8842263
NPEPPS	0.001843409
NPFF	0.9756791
NPFFR1	1
NPFFR2	0.3836148
NPHP1	0.1450135
NPHP3	0.02869887
NPHP4	0.2287229
NPHS1	0.2988993
NPHS2	0.2122364
NPIP	N/A
NPIPA2	N/A
NPIPA3	N/A
NPIPA5	0.3136476
NPIPA7	N/A
NPIPA8	N/A
NPIPB15	0.6903983
NPIPB3	N/A
NPIPB6	0.6679719
NPIPB7	N/A
NPIPB8	N/A
NPL	0.8540774
NPLOC4	0.000310201
NPM1	0.01005853
NPM2	0.6880561
NPM3	0.07538889
NPNT	0.1163935
NPPA	0.572111
NPPB	0.9177922
NPPC	0.4938854
NPR1	0.4873714
NPR2	0.000287679
NPR3	0.5969147
NPRL2	0.1056606
NPRL3	0.03164548
NPS	0.9600107
NPSR1	0.1936672
NPTN	0.01550493
NPTX1	0.3064652
NPTX2	0.5321507
NPTXR	N/A
NPVF	0.7591862
NPW	N/A
NPY	0.2644765
NPY1R	0.1056432
NPY2R	0.1727384
NPY5R	0.08706858
NQO1	0.9993496
NQO2	0.7807659
NR0B1	0.1329885
NR0B2	0.9864503
NR1D1	0.003246007
NR1D2	0.00375411
NR1H2	0.02526167
NR1H3	0.02316036
NR1H4	0.03690826
NR1I2	0.3634464
NR1I3	0.2915459
NR2C1	9.72724E-05
NR2C2	0.004218094
NR2C2AP	0.2004889
NR2E1	0.02399473
NR2F1	N/A
NR2F2	0.2021489
NR2F6	0.8564242
NR3C1	0.007142741
NR3C2	0.000141613
NR4A1	0.00269853
NR4A2	0.003600896
NR4A3	N/A
NR5A1	0.02418566
NR5A2	0.00022352
NR6A1	0.00222252
NRAP	0.3087222
NRARP	0.9786458
NRAS	0.07299308
NRBF2	0.2428458
NRBP1	0.001263008
NRBP2	0.2607462
NRCAM	2.19728E-05
NRD1	0.000210749
NREP	0.1112683
NRF1	0.01617148
NRG1	0.000674077
NRG2	0.02644222
NRG3	0.01776328
NRG4	0.7873113
NRGN	0.7673707
NRIP1	6.20306E-08
NRIP2	0.7251784
NRIP3	0.8963513
NRK	2.0244E-06
NRL	0.7645643
NRM	0.4830828
NRN1	0.1681234
NRN1L	0.8432763
NRP1	5.87832E-06
NRP2	0.01650415
NRSN1	0.7581627
NRSN2	0.9014815
NRTN	0.7597578
NRXN1	2.17934E-08
NRXN2	0.000237182
NRXN3	2.00043E-05
NSA2	0.03012792
NSD1	4.79484E-18
NSDHL	0.008599168
NSF	0.1427367
NSFL1C	0.2043647
NSG2	0.1299403
NSL1	0.2587043
NSMAF	0.3695225
NSMCE1	0.4120133
NSMCE2	0.3860615
NSMCE4A	0.2149314
NSRP1	0.002004905
NSUN2	7.66379E-05
NSUN3	0.7016667
NSUN4	0.4596197
NSUN5	0.6352392
NSUN6	0.6106787
NSUN7	0.0248131
NT5C	0.8738014
NT5C1A	0.7409811
NT5C1B	0.4640953
NT5C1B-RDH14	0.4129725
NT5C2	0.1200388
NT5C3	0.382978
NT5C3L	0.5557507
NT5DC1	0.02059677
NT5DC2	0.2979949
NT5DC3	0.7545701
NT5E	0.7327096
NT5M	0.9853321
NTAN1	0.2266452
NTF3	0.09449555
NTF4	0.4392879
NTHL1	0.9815297
NTM	0.1534888
NTMT1	0.3529324
NTN1	N/A
NTN3	0.8682273
NTN4	5.34958E-05
NTN5	0.8540175
NTNG1	0.08255691
NTNG2	0.1301311
NTPCR	0.9557913
NTRK1	0.1235918
NTRK2	0.000104678
NTRK3	0.000177667
NTS	0.9279321
NTSR1	0.9618261
NTSR2	0.9862983
NUAK1	0.02345311
NUAK2	0.433272
NUB1	0.4935768
NUBP1	0.6799287
NUBP2	0.4860693
NUBPL	0.2122364
NUCB1	0.2481967
NUCB2	0.6805264
NUCKS1	0.01480893
NUDC	0.02054296
NUDCD1	0.1913139
NUDCD2	0.9194686
NUDCD3	0.02535857
NUDT1	0.9781636
NUDT10	N/A
NUDT11	0.5064212
NUDT12	0.8353864
NUDT13	0.6147681
NUDT14	0.8507062
NUDT15	0.4506632
NUDT16	0.975848
NUDT16L1	0.6807714
NUDT17	0.1923741
NUDT18	0.6414558
NUDT19	0.9466564
NUDT2	0.9243059
NUDT21	0.2058266
NUDT22	0.6476245
NUDT3	0.1174119
NUDT4	0.5467538
NUDT5	0.427552
NUDT6	0.2652245
NUDT7	0.6011402
NUDT8	0.929163
NUDT9	0.6316836
NUF2	0.4119258
NUFIP1	0.3551486
NUFIP2	9.57315E-06
NUGGC	0.1415641
NUMA1	7.39084E-14
NUMB	0.1377367
NUMBL	0.02723448
NUP107	0.01130672
NUP133	1.18537E-05
NUP153	1.58003E-13
NUP155	1.27407E-09
NUP160	3.40995E-06
NUP188	1.38215E-09
NUP205	2.08426E-14
NUP210	0.01817734
NUP210L	6.80115E-07
NUP214	6.66406E-11
NUP35	0.03812688
NUP37	0.3048766
NUP43	0.4811584
NUP50	0.3487893
NUP54	0.002091202
NUP62	0.03697586
NUP62CL	0.8485588
NUP85	1.98906E-07
NUP88	0.0636766
NUP93	0.003788355
NUP98	2.75682E-15
NUPL1	0.03035984
NUPL2	0.5831732
NUPR1	0.8847508
NUPR1L	N/A
NUS1	0.3799266
NUSAP1	0.0453404
NUTF2	0.2089114
NUTM2B	N/A
NUTM2D	0.612776
NVL	0.3003379
NWD1	0.6992412
NXF1	0.000160275
NXF2	N/A
NXF2B	N/A
NXF3	0.1695547
NXF5	0.3324251
NXN	0.0950297
NXNL1	0.719544
NXNL2	0.5911519
NXPE1	0.9793615
NXPE2	0.08200147
NXPE3	0.01881157
NXPE4	0.6944142
NXPH1	0.07727729
NXPH2	0.1169105
NXPH3	0.08646262
NXPH4	0.4316374
NXT1	0.5020504
NXT2	0.222631
NYAP1	5.24604E-05
NYAP2	0.002083051
NYNRIN	7.79381E-05
NYX	0.890771
O3FAR1	0.6058655
OAF	0.9273557
OAS1	0.1425281
OAS2	0.8535005
OAS3	0.9641007
OASL	0.9616007
OAT	0.2563594
OAZ1	0.04971954
OAZ2	0.04414323
OAZ3	0.8050341
OBFC1	0.4239488
OBP2A	0.9587848
OBP2B	0.61576
OBSCN	0.393318
OBSL1	0.6207351
OC90	0.4072487
OCA2	0.60387
OCEL1	0.7955911
OCIAD1	0.2331689
OCIAD2	0.4241242
OCLM	0.9533956
OCLN	0.07384162
OCM	0.9971849
OCM2	0.8479191
OCRL	2.26716E-05
OCSTAMP	N/A
ODAM	0.7645864
ODC1	0.008571648
ODF1	0.05134546
ODF2	0.001136037
ODF2L	0.1983761
ODF3	0.1076599
ODF3B	0.93836
ODF3L1	0.8224211
ODF3L2	0.7936432
ODF4	0.8208306
ODZ1	2.57246E-10
ODZ3	4.16287E-10
ODZ4	2.51423E-08
OFD1	1.18486E-05
OGDH	0.002134504
OGDHL	0.05889449
OGFOD1	0.6394687
OGFOD2	0.7900816
OGFR	0.1601633
OGFRL1	0.7735636
OGG1	0.4346015
OGN	0.3796505
OGT	0.00146274
OIP5	0.9986199
OIT3	0.8123335
OLA1	0.1318172
OLAH	0.352893
OLFM1	0.04491665
OLFM2	0.01270545
OLFM3	0.2975146
OLFM4	0.50338
OLFML1	0.09764952
OLFML2A	0.3765825
OLFML2B	0.09991536
OLFML3	0.3334571
OLIG1	0.9852402
OLIG2	0.883601
OLIG3	0.3088833
OLR1	0.02796
OMA1	0.5061301
OMD	0.4314282
OMG	0.02795995
OMP	0.7078959
ONECUT1	0.3996759
ONECUT2	0.07179598
ONECUT3	N/A
OOEP	0.2468186
OPA1	2.90553E-06
OPA3	0.7843691
OPALIN	0.4443262
OPCML	0.2043417
OPHN1	0.000237999
OPLAH	0.4305516
OPN1LW	0.08585403
OPN1MW	N/A
OPN1MW2	N/A
OPN1SW	0.0829273
OPN3	0.03957131
OPN4	0.5831732
OPN5	0.01239821
OPRD1	0.7670513
OPRK1	0.4230743
OPRL1	0.1633709
OPRM1	0.314161
OPTC	0.970491
OPTN	0.4157702
OR10A2	0.8984662
OR10A3	0.8222221
OR10A4	0.8400404
OR10A5	0.733726
OR10A6	0.5200873
OR10A7	0.176786
OR10AD1	0.4617307
OR10AG1	0.8906133
OR10C1	0.5684657
OR10G2	0.6074983
OR10G3	0.3878053
OR10G4	0.6733145
OR10G7	0.9467897
OR10G8	0.1171685
OR10G9	0.8930328
OR10H1	0.3072174
OR10H2	0.8622255
OR10H3	0.8231888
OR10H4	0.9558539
OR10H5	0.7591462
OR10J1	0.9820793
OR10J3	0.7549103
OR10J5	0.0386592
OR10K1	0.5129513
OR10K2	0.9469256
OR10P1	0.4107926
OR10Q1	0.3853398
OR10R2	0.4748604
OR10S1	0.7246167
OR10T2	0.2486416
OR10V1	0.7514304
OR10W1	0.5183114
OR10X1	0.6507893
OR10Z1	0.5610836
OR11A1	0.7090062
OR11G2	0.8685114
OR11H1	N/A
OR11H12	N/A
OR11H4	0.5520296
OR11H6	0.4041345
OR11L1	0.4088106
OR12D2	0.2282141
OR12D3	0.9913236
OR13A1	0.7850318
OR13C2	0.7713827
OR13C3	0.8764616
OR13C4	0.9457922
OR13C5	0.2259898
OR13C8	0.5516497
OR13C9	0.6315966
OR13D1	0.6054844
OR13F1	0.8240326
OR13G1	0.854981
OR13H1	0.3918962
OR13J1	0.9905209
OR14A16	0.8432763
OR14C36	0.6921276
OR14I1	0.8523751
OR14J1	1
OR14K1	0.6576671
OR1A1	0.7245261
OR1A2	0.6528768
OR1B1	0.6058655
OR1C1	0.2510771
OR1D2	0.6550428
OR1D5	0.5844497
OR1E1	0.4490952
OR1E2	0.5838431
OR1F1	0.8665575
OR1G1	0.6813245
OR1I1	0.7876073
OR1J1	0.6659652
OR1J2	0.6700928
OR1J4	0.3323168
OR1K1	0.6058121
OR1L1	0.8847508
OR1L3	0.7407898
OR1L4	0.7282441
OR1L6	0.812814
OR1L8	0.1988634
OR1M1	0.8582027
OR1N1	0.6072125
OR1N2	0.8116415
OR1Q1	0.9614618
OR1S1	0.6293301
OR1S2	0.7187458
OR2A1	N/A
OR2A12	0.9025109
OR2A14	0.6689934
OR2A2	0.06648218
OR2A25	0.09065048
OR2A4	0.8116415
OR2A42	N/A
OR2A5	0.9276671
OR2A7	N/A
OR2AE1	0.3362295
OR2AG1	0.9854902
OR2AG2	0.3094115
OR2AJ1	0.884023
OR2AK2	0.4882999
OR2AP1	0.8365085
OR2AT4	0.5763014
OR2B11	0.4796583
OR2B2	0.8538893
OR2B3	0.7747979
OR2B6	0.2239392
OR2C1	0.2450306
OR2C3	0.210186
OR2D2	0.88155
OR2D3	0.4923845
OR2F1	0.434139
OR2F2	0.5636665
OR2G2	0.4486387
OR2G3	0.5156583
OR2G6	0.5615671
OR2H1	0.2080504
OR2H2	0.4237427
OR2J1	0.3893587
OR2J2	0.6886615
OR2J3	0.3429804
OR2K2	0.7442662
OR2L13	0.5587357
OR2L2	0.5826761
OR2L3	0.8503679
OR2L5	0.5840538
OR2L8	0.1289193
OR2M2	0.9057561
OR2M3	0.4713316
OR2M4	0.867662
OR2M5	0.7262464
OR2M7	0.6324583
OR2S2	0.9657455
OR2T1	0.7829796
OR2T10	0.9333246
OR2T11	0.9263358
OR2T12	0.8126175
OR2T2	0.6495292
OR2T27	0.9949698
OR2T29	N/A
OR2T3	0.7838637
OR2T33	0.9616007
OR2T34	0.514672
OR2T35	N/A
OR2T4	0.2149977
OR2T5	N/A
OR2T6	0.561111
OR2T7	0.8632226
