OMIM disease genes	DESCRIPTION (Active links 12th February 2013)	OMIM disease genes	OMIM Recessive	OMIM Haploinsufficiency	OMIM Dominant Negative	OMIM de novo	OMIM de novo & Haploinsuficciency	MGI Lethality orthologs	MGI Seizure orthologs
PIK3R2	"* 603157. PHOSPHATIDYLINOSITOL 3-KINASE, REGULATORY SUBUNIT 2; PIK3R2"	PIK3R2				PIK3R2			
PIKFYVE	"* 609414. PHOSPHOINOSITIDE KINASE, FYVE FINGER-CONTAINING; PIKFYVE"	PIKFYVE			PIKFYVE				
PINK1	* 608309. PTEN-INDUCED PUTATIVE KINASE 1; PINK1	PINK1	PINK1						
PIP5K1C	"* 606102. PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE, TYPE I, GAMMA; PIP5K1C"	PIP5K1C							
PITPNA	Mouse Genome Informatics Database								MP:0002064
PITPNM3	"* 608921. PHOSPHATIDYLINOSITOL TRANSFER PROTEIN, MEMBRANE-ASSOCIATED, 3; PITPNM3"	PITPNM3	PITPNM3						
PITX1	* 602149. PAIRED-LIKE HOMEODOMAIN TRANSCRIPTION FACTOR 1; PITX1	PITX1		PITX1					
PITX2	* 601542. PAIRED-LIKE HOMEODOMAIN TRANSCRIPTION FACTOR 2; PITX2	PITX2		PITX2	PITX2	PITX2	PITX2		
PKD2	* 173910. POLYCYSTIN 2; PKD2	PKD2	PKD2	PKD2					
PKHD1	* 606702. PKHD1 GENE; PKHD1	PKHD1	PKHD1		PKHD1				
PKLR	"* 609712. PYRUVATE KINASE, LIVER AND RED BLOOD CELL; PKLR"	PKLR	PKLR						
PKP1	* 601975. PLAKOPHILIN 1; PKP1	PKP1							
PKP2	* 602861. PLAKOPHILIN 2; PKP2	PKP2							
PLA2G5	"* 601192. PHOSPHOLIPASE A2, GROUP V; PLA2G5"	PLA2G5							
PLA2G6	"* 603604. PHOSPHOLIPASE A2, GROUP VI; PLA2G6"	PLA2G6	PLA2G6						
PLA2G7	"* 601690. PHOSPHOLIPASE A2, GROUP VII; PLA2G7"	PLA2G7	PLA2G7						
PLAU	"* 191840. PLASMINOGEN ACTIVATOR, URINARY; PLAU"	PLAU	PLAU						
PLCB1	"* 607120. PHOSPHOLIPASE C, BETA-1; PLCB1"	PLCB1							
PLCB4	"* 600810. PHOSPHOLIPASE C, BETA-4; PLCB4"	PLCB4				PLCB4			
PLCD1	"* 602142. PHOSPHOLIPASE C, DELTA-1; PLCD1"	PLCD1	PLCD1						
PLCE1	"* 608414. PHOSPHOLIPASE C, EPSILON-1; PLCE1"	PLCE1			PLCE1				
PLCG2	"* 600220. PHOSPHOLIPASE C, GAMMA-2; PLCG2"	PLCG2							
PLCL1	Mouse Genome Informatics Database								MP:0002064
PLDN	* 604310. PALLIDIN; PLDN	PLDN							
PLEC	* 601282. PLECTIN 1; PLEC1	PLEC	PLEC			PLEC			
PLEKHG5	"* 611101. PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING PROTEIN, FAMILY G, MEMBER 5; PLEKHG5"	PLEKHG5	PLEKHG5						
PLEKHM1	"* 611466. PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING PROTEIN, FAMILY M, MEMBER 1; PLEKHM1"	PLEKHM1	PLEKHM1						
PLG	* 173350. PLASMINOGEN; PLG	PLG	PLG						
PLIN1	* 170290. PERILIPIN 1; PLIN1	PLIN1		PLIN1					
PLN	* 172405. PHOSPHOLAMBAN; PLN	PLN							
PLOD1	"* 153454. PROCOLLAGEN-LYSINE, 2-OXOGLUTARATE 5-DIOXYGENASE; PLOD1"	PLOD1	PLOD1						
PLOD2	"* 601865. PROCOLLAGEN-LYSINE, 2-OXOGLUTARATE 5-DIOXYGENASE 2; PLOD2"	PLOD2	PLOD2						
PLOD3	"* 603066. PROCOLLAGEN-LYSINE, 2-OXOGLUTARATE 5-DIOXYGENASE 3; PLOD3"	PLOD3							
PLP1	* 300401. PROTEOLIPID PROTEIN 1; PLP1	PLP1	PLP1			PLP1			MP:0002064
PMM2	* 601785. PHOSPHOMANNOMUTASE 2; PMM2	PMM2	PMM2						
PMP22	* 601097. PERIPHERAL MYELIN PROTEIN 22; PMP22	PMP22	PMP22		PMP22	PMP22			MP:0002064
PMS2	"* 600259. POSTMEIOTIC SEGREGATION INCREASED, S. CEREVISIAE, 2"		PMS2		PMS2				
PNKP	* 605610. POLYNUCLEOTIDE KINASE 3-PRIME PHOSPHATASE; PNKP	PNKP							
PNP	* 164050. PURINE NUCLEOSIDE PHOSPHORYLASE; PNP	PNP	PNP						
PNPLA2	* 609059. PATATIN-LIKE PHOSPHOLIPASE DOMAIN-CONTAINING PROTEIN 2; PNPLA2	PNPLA2							
PNPLA6	* 603197. PATATIN-LIKE PHOSPHOLIPASE DOMAIN-CONTAINING PROTEIN 6; PNPLA6	PNPLA6	PNPLA6						
PNPO	* 603287. PYRIDOXAMINE 5-PRIME-PHOSPHATE OXIDASE; PNPO	PNPO							
PNPT1	* 610316. POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE 1; PNPT1	PNPT1						MP:0002080	
POC1A	"* 614783. POC1 CENTRIOLAR PROTEIN, CHLAMYDOMONAS, HOMOLOG OF, A; POC1A"	POC1A	POC1A						
POLG	"* 174763. POLYMERASE, DNA, GAMMA; POLG"	POLG	POLG			POLG			
POLG2	"* 604983. POLYMERASE, DNA, GAMMA-2; POLG2"	POLG2		POLG2					
POLH	"* 603968. POLYMERASE, DNA, ETA; POLH"	POLH							
POLR1C	"* 610060. POLYMERASE I, RNA, SUBUNIT C; POLR1C"	POLR1C							
POLR1D	"* 613715. POLYMERASE I, RNA, SUBUNIT D; POLR1D"	POLR1D				POLR1D			
POLR3A	"* 614258. POLYMERASE III, RNA, SUBUNIT A; POLR3A"	POLR3A	POLR3A						
POLR3B	"* 614366. POLYMERASE III, RNA, SUBUNIT B; POLR3B"	POLR3B	POLR3B						
POMGNT1	"* 606822. PROTEIN O-MANNOSE BETA-1,2-N-ACETYLGLUCOSAMINYLTRANSFERASE; POMGNT1"	POMGNT1	POMGNT1						
POMP	* 613386. PROTEASOME MATURATION PROTEIN; POMP	POMP							
POMT1	* 607423. PROTEIN O-MANNOSYLTRANSFERASE 1; POMT1	POMT1	POMT1						
POMT2	* 607439. PROTEIN O-MANNOSYLTRANSFERASE 2; POMT2	POMT2							
POR	* 124015. CYTOCHROME P450 OXIDOREDUCTASE; POR	POR	POR						
PORCN	"* 300651. PORCUPINE, DROSOPHILA, HOMOLOG OF; PORCN"	PORCN		PORCN		PORCN	PORCN	MP:0002080	
POU1F1	"* 173110. POU DOMAIN, CLASS 1, TRANSCRIPTION FACTOR 1; POU1F1"	POU1F1	POU1F1		POU1F1	POU1F1			
POU3F4	"* 300039. POU DOMAIN, CLASS 3, TRANSCRIPTION FACTOR 4; POU3F4"	POU3F4							
POU4F3	"* 602460. POU DOMAIN, CLASS 4, TRANSCRIPTION FACTOR 3; POU4F3"	POU4F3							
POU6F2	"* 609062. POU DOMAIN, CLASS 6, TRANSCRIPTION FACTOR 2; POU6F2"					POU6F2			
PPAP2B	Mouse Genome Informatics Database							MP:0002080	
PPARD	Mouse Genome Informatics Database							MP:0002080	
PPARG	* 601487. PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR-GAMMA; PPARG	PPARG	PPARG	PPARG	PPARG	PPARG	PPARG	MP:0002080	
PPIB	* 123841. PEPTIDYL-PROLYL ISOMERASE B; PPIB	PPIB	PPIB						
PPOX	* 600923. PROTOPORPHYRINOGEN OXIDASE; PPOX	PPOX				PPOX			
PPP2R2B	"* 604325. PROTEIN PHOSPHATASE 2, REGULATORY SUBUNIT B, BETA; PPP2R2B"	PPP2R2B							
PPT1	* 600722. PALMITOYL-PROTEIN THIOESTERASE 1; PPT1	PPT1							MP:0002064
PQBP1	* 300463. POLYGLUTAMINE-BINDING PROTEIN 1; PQBP1	PQBP1							
PRCD	"* 610598. PRCD, DOG, HOMOLOG OF; PRCD"	PRCD	PRCD						
PRDM5	* 614161. PR DOMAIN-CONTAINING PROTEIN 5; PRDM5	PRDM5							
PRF1	* 170280. PERFORIN 1; PRF1	PRF1							
PRG4	* 604283. PROTEOGLYCAN 4; PRG4	PRG4	PRG4						
PRICKLE1	* 608500. PRICKLE-LIKE 1; PRICKLE1	PRICKLE1	PRICKLE1		PRICKLE1				
PRICKLE2	* 608501. PRICKLE-LIKE 2; PRICKLE2	PRICKLE2							
PRKAB1	Mouse Genome Informatics Database								MP:0002064
PRKAG2	"* 602743. PROTEIN KINASE, AMP-ACTIVATED, NONCATALYTIC, GAMMA-2; PRKAG2"	PRKAG2							
PRKAR1A	"* 188830. PROTEIN KINASE, cAMP-DEPENDENT, REGULATORY, TYPE I, ALPHA; PRKAR1A"	PRKAR1A		PRKAR1A		PRKAR1A	PRKAR1A		
PRKCG	"* 176980. PROTEIN KINASE C, GAMMA; PRKCG"	PRKCG	PRKCG						
PRKCSH	"* 177060. PROTEIN KINASE C SUBSTRATE, 80-KD, HEAVY CHAIN; PRKCSH"	PRKCSH							
PRKRA	"* 603424. PROTEIN KINASE, INTERFERON-INDUCIBLE DOUBLE-STRANDED RNA-DEPENDENT ACTIVATOR; PRKRA"	PRKRA							
PRNP	* 176640. PRION PROTEIN; PRNP	PRNP			PRNP	PRNP			
PROC	* 612283. PROTEIN C; PROC	PROC	PROC			PROC			
PRODH	* 606810. PROLINE DEHYDROGENASE; PRODH	PRODH							
PROK2	* 607002. PROKINETICIN 2; PROK2	PROK2							
PROKR2	* 607123. PROKINETICIN RECEPTOR 2; PROKR2	PROKR2			PROKR2				
PROM1	* 604365. PROMININ 1; PROM1	PROM1	PROM1						
PROP1	"* 601538. PROPHET OF PIT1, PAIRED-LIKE HOMEODOMAIN TRANSCRIPTION FACTOR; PROP1"	PROP1							
PROS1	* 176880. PROTEIN S; PROS1	PROS1	PROS1						
PROZ	* 176895. PROTEIN Z; PROZ				PROZ				
PRPF31	"* 606419. PRECURSOR mRNA-PROCESSING FACTOR 31, S. CEREVISIAE, HOMOLOG OF; PRPF31"	PRPF31		PRPF31	PRPF31				
PRPF6	"* 613979. PRECURSOR mRNA-PROCESSING FACTOR 6, S. CEREVISIAE, HOMOLOG OF; PRPF6"	PRPF6							
PRPF8	"* 607300. PRECURSOR mRNA-PROCESSING FACTOR 8, S. CEREVISIAE, HOMOLOG OF; PRPF8"	PRPF8				PRPF8			
PRPH	* 170710. PERIPHERIN; PRPH	PRPH							
PRPH2	"* 179605. PERIPHERIN 2, MOUSE, HOMOLOG OF; PRPH2"	PRPH2			PRPH2				
PRPS1	* 311850. PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE I; PRPS1	PRPS1	PRPS1			PRPS1			
PRRT2	* 614386. PROLINE-RICH TRANSMEMBRANE PROTEIN 2; PRRT2	PRRT2		PRRT2	PRRT2	PRRT2	PRRT2		
PRRX1	* 167420. PAIRED-RELATED HOMEOBOX GENE 1; PRRX1	PRRX1	PRRX1						
PRSS1	"* 276000. PROTEASE, SERINE, 1; PRSS1"	PRSS1				PRSS1			
PRSS12	"* 606709. PROTEASE, SERINE, 12; PRSS12"	PRSS12	PRSS12						
PRX	* 605725. PERIAXIN; PRX	PRX	PRX						
PSAP	* 176801. PROSAPOSIN; PSAP	PSAP							MP:0002064
PSAT1	* 610936. PHOSPHOSERINE AMINOTRANSFERASE 1; PSAT1	PSAT1							
PSEN1	* 104311. PRESENILIN 1; PSEN1	PSEN1	PSEN1		PSEN1				
PSEN2	* 600759. PRESENILIN 2; PSEN2	PSEN2							
PSENEN	"* 607632. PRESENILIN ENHANCER 2, C. ELEGANS, HOMOLOG OF; PSENEN"	PSENEN		PSENEN					
PSMB8	"* 177046. PROTEASOME SUBUNIT, BETA-TYPE, 8; PSMB8"	PSMB8	PSMB8						
PSMC3IP	* 608665. PSMC3-INTERACTING PROTEIN; PSMC3IP	PSMC3IP							
PSPH	* 172480. PHOSPHOSERINE PHOSPHATASE		PSPH						
PSTPIP1	* 606347. PROLINE/SERINE/THREONINE PHOSPHATASE-INTERACTING PROTEIN 1; PSTPIP1	PSTPIP1							
PTCH1	"* 601309. PATCHED, DROSOPHILA, HOMOLOG OF, 1; PTCH1"	PTCH1		PTCH1		PTCH1	PTCH1	MP:0002080	
PTCH2	"* 603673. PATCHED, DROSOPHILA, HOMOLOG OF, 2; PTCH2"	PTCH2							
PTEN	Mouse Genome Informatics Database							MP:0002080	
PTGER4	Mouse Genome Informatics Database							MP:0002081	
PTGIS	* 601699. PROSTAGLANDIN I2 SYNTHASE; PTGIS	PTGIS							
PTH	* 168450. PARATHYROID HORMONE; PTH	PTH	PTH						
PTH1R	* 168468. PARATHYROID HORMONE 1 RECEPTOR; PTH1R		PTH1R	PTH1R					
PTPN11	"* 176876. PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 11; PTPN11"	PTPN11			PTPN11	PTPN11			
PTPN14	"* 603155. PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 14; PTPN14"	PTPN14							
PTPRC	"* 151460. PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, C; PTPRC"	PTPRC	PTPRC						
PTPRO	"* 600579. PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, O; PTPRO"	PTPRO							
PTPRR	"* 603317. PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, Q"		PTPRR						
PTRF	* 603198. RNA POLYMERASE I AND TRANSCRIPT RELEASE FACTOR; PTRF	PTRF							
PTS	* 612719. 6-PYRUVOYL-TETRAHYDROPTERIN SYNTHASE; PTS	PTS	PTS		PTS				
PURA	Mouse Genome Informatics Database								MP:0002064
PUS1	* 608109. PSEUDOURIDINE SYNTHASE 1; PUS1	PUS1							
PVRL1	* 600644. POLIOVIRUS RECEPTOR-LIKE 1; PVRL1	PVRL1							
PVRL4	* 609607. POLIOVIRUS RECEPTOR-LIKE 4; PVRL4	PVRL4							
PYCR1	* 179035. PYRROLINE-5-CARBOXYLATE REDUCTASE 1; PYCR1	PYCR1	PYCR1						
PYGL	"* 613741. GLYCOGEN PHOSPHORYLASE, LIVER; PYGL"	PYGL	PYGL						
PYGM	"* 608455. GLYCOGEN PHOSPHORYLASE, MUSCLE; PYGM"	PYGM	PYGM						
QDPR	* 612676. QUINOID DIHYDROPTERIDINE REDUCTASE; QDPR	QDPR							
QKI	Mouse Genome Informatics Database								MP:0002064
RAB18	* 602207. RAS-ASSOCIATED PROTEIN RAB18; RAB18	RAB18							
RAB23	* 606144. RAS-ASSOCIATED PROTEIN RAB23; RAB23	RAB23	RAB23						
RAB27A	* 603868. RAS-ASSOCIATED PROTEIN RAB27A; RAB27A	RAB27A	RAB27A		RAB27A				
RAB39B	* 300774. RAS-ASSOCIATED PROTEIN RAB39B; RAB39B	RAB39B							
RAB3GAP1	"* 602536. RAB3 GTPase-ACTIVATING PROTEIN, CATALYTIC SUBUNIT; RAB3GAP1"	RAB3GAP1	RAB3GAP1						
RAB3GAP2	"* 609275. RAB3 GTPase-ACTIVATING PROTEIN, NONCATALYTIC SUBUNIT; RAB3GAP2"	RAB3GAP2							
RAB40AL	* 300405. RAS-ASSOCIATED PROTEIN RAB40A-LIKE; RAB40AL	RAB40AL							
RAB7A	* 602298. RAS-ASSOCIATED PROTEIN RAB7; RAB7	RAB7A				RAB7A			
RAC2	* 602049. RAS-RELATED C3 BOTULINUM TOXIN SUBSTRATE 2; RAC2	RAC2			RAC2				
RAD21	"* 606462. RAD21, S. POMBE, HOMOLOG OF; RAD21"	RAD21			RAD21	RAD21			
RAD50	"* 604040. RAD50, S. CEREVISIAE, HOMOLOG OF; RAD50"	RAD50			RAD50				
RAD51	"* 179617. RAD51, S. CEREVISIAE, HOMOLOG OF; RAD51"			RAD51					
RAD51C	"* 602774. RAD51, S. CEREVISIAE, HOMOLOG OF, C; RAD51C"	RAD51C							
RAF1	* 164760. V-RAF-1 MURINE LEUKEMIA VIRAL ONCOGENE HOMOLOG 1; RAF1	RAF1						MP:0002080	
RAG1	* 179615. RECOMBINATION-ACTIVATING GENE 1; RAG1	RAG1	RAG1						
RAG2	* 179616. RECOMBINATION-ACTIVATING GENE 2; RAG2	RAG2							
RAI1	* 607642. RETINOIC ACID-INDUCED GENE 1; RAI1	RAI1		RAI1		RAI1	RAI1		MP:0002064
RAPSN	"* 601592. RECEPTOR-ASSOCIATED PROTEIN OF THE SYNAPSE, 43-KD; RAPSN"	RAPSN	RAPSN						
RARS2	* 611524. ARGINYL-tRNA SYNTHETASE 2; RARS2	RARS2							
RASA1	* 139150. RAS p21 PROTEIN ACTIVATOR 1; RASA1	RASA1							
RB1	* 614041. RB1 GENE; RB1	RB1	RB1			RB1			
RBBP8	* 604124. RETINOBLASTOMA-BINDING PROTEIN 8; RBBP8	RBBP8	RBBP8		RBBP8				
RBM10	* 300080. RNA-BINDING MOTIF PROTEIN 10; RBM10	RBM10	RBM10						
RBM20	* 613171. RNA-BINDING MOTIF PROTEIN 20; RBM20	RBM20							
RBM28	* 612074. RNA-BINDING MOTIF PROTEIN 28; RBM28	RBM28							
RBM8A	* 605313. RNA-BINDING MOTIF PROTEIN 8A; RBM8A	RBM8A	RBM8A			RBM8A			
RBPJ	* 147183. RECOMBINATION SIGNAL-BINDING PROTEIN FOR IMMUNOGLOBULIN KAPPA J REGION; RBPJ	RBPJ		RBPJ					
RD3	"* 180040. RETINAL DEGENERATION 3, MOUSE, HOMOLOG OF; RD3"	RD3	RD3						
RDH12	* 608830. RETINOL DEHYDROGENASE 12; RDH12	RDH12	RDH12						
RDH5	* 601617. RETINOL DEHYDROGENASE 5; RDH5	RDH5	RDH5						
RDX	* 179410. RADIXIN; RDX	RDX	RDX						
REEP1	* 609139. RECEPTOR EXPRESSION-ENHANCING PROTEIN 1; REEP1	REEP1		REEP1					
RELN	* 600514. REELIN; RELN	RELN	RELN	RELN					
REN	* 179820. RENIN; REN	REN	REN						
RFT1	"* 611908. RFT1, S. CEREVISIAE, HOMOLOG OF; RFT1"	RFT1							
RFX5	"* 601863. REGULATORY FACTOR X, 5; RFX5"	RFX5							
RFX6	"* 612659. REGULATORY FACTOR X, 6; RFX6"	RFX6	RFX6						
RFXANK	"* 603200. REGULATORY FACTOR X, ANKYRIN REPEAT-CONTAINING; RFXANK"	RFXANK	RFXANK						
RGR	"* 600342. G PROTEIN-COUPLED RECEPTOR, RETINAL; RGR"	RGR	RGR						
RGS9	* 604067. REGULATOR OF G PROTEIN SIGNALING 9; RGS9	RGS9							
RHAG	* 180297. RHESUS BLOOD GROUP-ASSOCIATED GLYCOPROTEIN; RHAG	RHAG							
RHO	* 180380. RHODOPSIN; RHO	RHO	RHO		RHO				
RIMS1	* 606629. PROTEIN REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS 1; RIMS1	RIMS1			RIMS1				
RIN2	* 610222. RAS AND RAB INTERACTOR 2; RIN2	RIN2	RIN2		RIN2				
RIPK4	* 605706. RECEPTOR-INTERACTING SERINE-THREONINE KINASE 4; RIPK4	RIPK4	RIPK4						
RLBP1	* 180090. RETINALDEHYDE-BINDING PROTEIN 1; RLBP1	RLBP1	RLBP1						
RMND1	"* 614917. REQUIRED FOR MEIOTIC NUCLEAR DIVISION 1, S. CEREVISIAE, HOMOLOG OF; RMND1"	RMND1							
RNASEH2A	"* 606034. RIBONUCLEASE H2, SUBUNIT A; RNASEH2A"	RNASEH2A							
RNASEH2B	"* 610326. RIBONUCLEASE H2, SUBUNIT B; RNASEH2B"	RNASEH2B							
RNASEH2C	"* 610330. RIBONUCLEASE H2, SUBUNIT C; RNASEH2C"	RNASEH2C							
RNASEL	* 180435. RIBONUCLEASE L; RNASEL				RNASEL				
RNASET2	* 612944. RIBONUCLEASE T2; RNASET2	RNASET2							
RNF168	* 612688. RING FINGER PROTEIN 168; RNF168	RNF168							
RNF170	* 614649. RING FINGER PROTEIN 170; RNF170	RNF170							
ROBO2	"* 602431. ROUNDABOUT, DROSOPHILA, HOMOLOG OF, 2; ROBO2"	ROBO2			ROBO2	ROBO2			
ROBO3	"* 608630. ROUNDABOUT, DROSOPHILA, HOMOLOG OF, 3; ROBO3"	ROBO3							
ROGDI	"* 614574. ROGDI, DROSOPHILA, HOMOLOG OF; ROGDI"	ROGDI							
ROM1	* 180721. ROD OUTER SEGMENT PROTEIN 1; ROM1	ROM1	ROM1						
ROR2	* 602337. RECEPTOR TYROSINE KINASE-LIKE ORPHAN RECEPTOR 2; ROR2	ROR2	ROR2			ROR2		MP:0002081	
RP1	* 603937. RP1 GENE; RP1	RP1	RP1						
RP1L1	* 608581. RP1-LIKE PROTEIN 1; RP1L1	RP1L1							
RP2	* 300757. RP2 GENE; RP2	RP2	RP2						
RP9	* 607331. RP9 GENE; RP9	RP9	RP9						
RPE65	"* 180069. RETINAL PIGMENT EPITHELIUM-SPECIFIC PROTEIN, 65-KD; RPE65"	RPE65	RPE65						
RPGR	* 312610. RETINITIS PIGMENTOSA GTPase REGULATOR; RPGR	RPGR	RPGR			RPGR			
RPGRIP1	* 605446. RETINITIS PIGMENTOSA GTPase REGULATOR-INTERACTING PROTEIN; RPGRIP1	RPGRIP1	RPGRIP1						
RPGRIP1L	* 610937. RPGRIP1-LIKE; RPGRIP1L	RPGRIP1L							
RPIA	* 180430. RIBOSE 5-PHOSPHATE ISOMERASE A; RPIA	RPIA							
RPL11	* 604175. RIBOSOMAL PROTEIN L11; RPL11	RPL11				RPL11			
RPL26	* 603704. RIBOSOMAL PROTEIN L26; RPL26	RPL26				RPL26			
RPL35A	* 180468. RIBOSOMAL PROTEIN L35A; RPL35A	RPL35A							
RPL5	* 603634. RIBOSOMAL PROTEIN L5; RPL5	RPL5				RPL5			
RPS10	* 603632. RIBOSOMAL PROTEIN S10; RPS10	RPS10				RPS10			
RPS19	* 603474. RIBOSOMAL PROTEIN S19; RPS19	RPS19		RPS19		RPS19	RPS19		
RPS24	* 602412. RIBOSOMAL PROTEIN S24; RPS24	RPS24				RPS24			
RPS26	* 603701. RIBOSOMAL PROTEIN S26; RPS26	RPS26				RPS26			
RPS6KA3	"* 300075. RIBOSOMAL PROTEIN S6 KINASE, 90-KD, 3; RPS6KA3"	RPS6KA3				RPS6KA3			
RPS7	* 603658. RIBOSOMAL PROTEIN S7; RPS7	RPS7							
RRM2B	"* 604712. RIBONUCLEOTIDE REDUCTASE, M2 B; RRM2B"	RRM2B	RRM2B		RRM2B	RRM2B			
RS1	* 300839. RETINOSCHISIN; RS1	RS1				RS1			
RSPH4A	"* 612647. RADIAL SPOKE HEAD 4, CHLAMYDOMONAS, HOMOLOG OF, A; RSPH4A"	RSPH4A							
RSPH9	"* 612648. RADIAL SPOKE HEAD 9, CHLAMYDOMONAS, HOMOLOG OF; RSPH9"	RSPH9							
RSPO1	"* 609595. R-SPONDIN FAMILY, MEMBER 1; RSPO1"	RSPO1							
RSPO4	"* 610573. R-SPONDIN FAMILY, MEMBER 4; RSPO4"	RSPO4	RSPO4						
RTN2	* 603183. RETICULON 2; RTN2	RTN2							
RTN4	Mouse Genome Informatics Database							MP:0002080	
RTN4R	* 605566. RETICULON 4 RECEPTOR; RTN4R				RTN4R				
RTTN	* 610436. ROTATIN; RTTN	RTTN	RTTN						
RUNX1	* 151385. RUNT-RELATED TRANSCRIPTION FACTOR 1; RUNX1	RUNX1		RUNX1	RUNX1	RUNX1	RUNX1	MP:0002080	
RUNX2	* 600211. RUNT-RELATED TRANSCRIPTION FACTOR 2; RUNX2	RUNX2		RUNX2	RUNX2	RUNX2	RUNX2		
RXFP2	* 606655. RELAXIN/INSULIN-LIKE FAMILY PEPTIDE RECEPTOR 2; RXFP2			RXFP2					
RXRA	Mouse Genome Informatics Database							MP:0002080	
RYR1	* 180901. RYANODINE RECEPTOR 1; RYR1	RYR1	RYR1						
RYR2	* 180902. RYANODINE RECEPTOR 2; RYR2	RYR2			RYR2	RYR2			
S1PR2	Mouse Genome Informatics Database								MP:0002064
SACS	* 604490. SACSIN; SACS	SACS	SACS						
SAG	* 181031. S-ANTIGEN; SAG	SAG	SAG						
SALL1	* 602218. SAL-LIKE 1; SALL1	SALL1		SALL1	SALL1	SALL1	SALL1		
SALL4	* 607343. SAL-LIKE 4; SALL4	SALL4		SALL4	SALL4	SALL4	SALL4		
SAMHD1	* 606754. SAM DOMAIN- AND HD DOMAIN-CONTAINING PROTEIN 1; SAMHD1	SAMHD1							
SAR1B	"* 607690. SAR1, S. CEREVISIAE, HOMOLOG B; SAR1B"	SAR1B	SAR1B						
SARS2	* 612804. SERYL-tRNA SYNTHETASE 2; SARS2	SARS2							
SART3	* 611684. SQUAMOUS CELL CARCINOMA ANTIGEN RECOGNIZED BY T CELLS 3; SART3	SART3			SART3				
SATB2	* 608148. SPECIAL AT-RICH SEQUENCE-BINDING PROTEIN 2; SATB2	SATB2		SATB2		SATB2	SATB2	MP:0002081	
SBDS	* 607444. SBDS GENE; SBDS	SBDS	SBDS	SBDS					
SBF2	* 607697. SET-BINDING FACTOR 2; SBF2	SBF2	SBF2						
SC5DL	* 602286. STEROL C5-DESATURASE-LIKE; SC5DL	SC5DL							
SCARB2	"* 602257. SCAVENGER RECEPTOR CLASS B, MEMBER 2; SCARB2"	SCARB2	SCARB2						
SCN1A	"* 182389. SODIUM CHANNEL, NEURONAL TYPE I, ALPHA SUBUNIT; SCN1A"	SCN1A		SCN1A		SCN1A	SCN1A		MP:0002064
SCN1B	"* 600235. SODIUM CHANNEL, VOLTAGE-GATED, TYPE I, BETA SUBUNIT; SCN1B"	SCN1B			SCN1B				MP:0002064
SCN2A	"* 182390. SODIUM CHANNEL, VOLTAGE-GATED, TYPE II, ALPHA SUBUNIT; SCN2A"	SCN2A			SCN2A	SCN2A			
SCN3B	"* 608214. SODIUM CHANNEL, VOLTAGE-GATED, TYPE III, BETA SUBUNIT; SCN3B"	SCN3B							
SCN4A	"* 603967. SODIUM CHANNEL, VOLTAGE-GATED, TYPE IV, ALPHA SUBUNIT; SCN4A"	SCN4A				SCN4A			
SCN4B	"* 608256. SODIUM CHANNEL, VOLTAGE-GATED, TYPE IV, BETA SUBUNIT; SCN4B"	SCN4B							
SCN5A	"* 600163. SODIUM CHANNEL, VOLTAGE-GATED, TYPE V, ALPHA SUBUNIT; SCN5A"	SCN5A	SCN5A			SCN5A			MP:0002064
SCN8A	"* 600702. SODIUM CHANNEL, VOLTAGE-GATED, TYPE VIII, ALPHA SUBUNIT; SCN8A"	SCN8A	SCN8A	SCN8A		SCN8A	SCN8A		
SCN9A	"* 603415. SODIUM CHANNEL, VOLTAGE-GATED, TYPE IX, ALPHA SUBUNIT; SCN9A"	SCN9A	SCN9A			SCN9A			
SCNN1A	"* 600228. SODIUM CHANNEL, NONVOLTAGE-GATED 1, ALPHA SUBUNIT; SCNN1A"	SCNN1A	SCNN1A			SCNN1A			
SCNN1B	"* 600760. SODIUM CHANNEL, NONVOLTAGE-GATED 1, BETA SUBUNIT; SCNN1B"	SCNN1B	SCNN1B			SCNN1B			
SCNN1G	"* 600761. SODIUM CHANNEL, NONVOLTAGE-GATED 1, GAMMA SUBUNIT; SCNN1G"	SCNN1G	SCNN1G						
SCO1	"* 603644. SCO1, S. CEREVISIAE, HOMOLOG OF; SCO1"	SCO1			SCO1				
SCO2	"* 604272. SCO2, S. CEREVISIAE, HOMOLOG OF; SCO2"	SCO2			SCO2				
SCP2	* 184755. STEROL CARRIER PROTEIN 2; SCP2	SCP2							
SDCCAG8	* 613524. SEROLOGICALLY DEFINED COLON CANCER ANTIGEN 8; SDCCAG8	SDCCAG8	SDCCAG8						
SDHA	"* 600857. SUCCINATE DEHYDROGENASE COMPLEX, SUBUNIT A, FLAVOPROTEIN; SDHA"	SDHA							
