,Gene_Name,p-val,collapsing_rank
7818,PRB4,0.32772186600000003,7819
7819,NDUFAB1,0.356360849,7820
7820,PSAP,0.400390866,7821
7821,LPGAT1,1.0,7822
7822,MECOM,0.050893912,7823
7823,AMY2B,1.0,7824
7824,SDSL,0.8372642229999999,7825
7825,LCE3E,0.741181338,7826
7826,JPH2,0.061941647999999995,7827
7827,MOXD1,0.7440603990000001,7828
7828,MID2,0.6303114320000001,7829
7829,C16ORF58,0.180649933,7830
7830,BCL2A1,0.45540511899999997,7831
7831,MASP1,0.233416624,7832
7832,RNF214,0.8633720290000001,7833
7833,ZCCHC14,0.484899156,7834
7834,EIF5A2,0.29465958,7835
7835,GPC2,0.258242385,7836
7836,MIS18A,0.224821157,7837
7837,AKAP6,0.7722379709999999,7838
7838,REXO1,0.32852741,7839
7839,ALG9,0.425575573,7840
7840,OR5T2,0.564008931,7841
7841,TIMP4,0.8171605120000001,7842
7842,FZD4,0.112996653,7843
7843,ZBTB18,1.0,7844
7844,SERPINA5,0.8539853270000001,7845
7845,DRG2,0.402350132,7846
7846,RASGRF2,0.89794588,7847
7847,SPI1,0.74660779,7848
7848,KIAA0907,0.42152123799999996,7849
7849,ZNF281,0.146401597,7850
7850,C6ORF223,0.649113608,7851
7851,MTERFD2,0.25999190899999997,7852
7852,OR6Y1,0.37715378200000005,7853
7853,LZTS2,0.739650826,7854
7854,SETD3,0.750485773,7855
7855,CLCN3,0.832909782,7856
7856,HSPA5,0.403706694,7857
7857,UTRN,0.886831184,7858
7858,LRRC66,0.46971393100000003,7859
7859,OR13C4,0.377706001,7860
7860,APOA5,0.504932364,7861
7861,DUS4L,0.32311828800000003,7862
7862,BMP2,1.0,7863
7863,ETNPPL,0.609869165,7864
7864,NOA1,0.537525934,7865
7865,SUPT3H,0.570732375,7866
7866,CHRNG,1.0,7867
7867,POLK,1.0,7868
7868,RAB8B,1.0,7869
7869,TBCD,0.264225972,7870
7870,PRKCA,1.0,7871
7871,MAP4K2,0.673520075,7872
7872,NCOA4,0.8698625,7873
7873,KLK13,0.004566377,7874
7874,IQGAP2,1.0,7875
7875,ROPN1L,0.7555047559999999,7876
7876,DNAH3,0.437422926,7877
7877,L3MBTL3,0.326327311,7878
7878,KLHL31,0.848944233,7879
7879,CNOT6L,0.805127488,7880
7880,HMGCS1,0.446182068,7881
7881,OR8K1,0.5403150489999999,7882
7882,GCOM1,0.37671762,7883
7883,ZNF624,0.664743439,7884
7884,GADD45A,0.23748594,7885
7885,MOB4,0.684327499,7886
7886,CEP57L1,0.009195535,7887
7887,PDCL,0.417162031,7888
7888,RECK,0.48306573700000005,7889
7889,CD53,0.759282522,7890
7890,PHF12,0.46872921700000003,7891
7891,MMD,1.0,7892
7892,CYP3A5,0.861370484,7893
7893,HLA-B,1.0,7894
7894,USP46,1.0,7895
7895,ARHGAP18,0.890250765,7896
7896,CCDC105,0.689155932,7897
7897,TRPM5,1.0,7898
7898,SYT12,0.275489277,7899
7899,ASB11,0.56279735,7900
7900,BCL2L13,0.488441165,7901
7901,MGARP,0.09294380099999999,7902
7902,ARMCX5,0.044176253,7903
7903,DDX27,0.668191571,7904
7904,PLA2G2A,0.332981205,7905
7905,XAGE3,0.65991939,7906
7906,RPL15,1.0,7907
7907,CTSD,0.122521962,7908
7908,ZNF354B,0.708334097,7909
7909,CNBP,1.0,7910
7910,CDHR1,0.370298003,7911
7911,ARHGEF26,0.895963208,7912
7912,FBXO2,1.0,7913
7913,PHB2,0.768043105,7914
7914,RPS3A,0.723439136,7915
7915,MAP2K2,0.308494581,7916
7916,IBSP,0.841506845,7917
7917,TNRC6A,0.16973924699999998,7918
7918,SLC22A15,1.0,7919
7919,CRB1,1.0,7920
7920,KCNK9,0.154977754,7921
7921,PCSK9,0.581709726,7922
7922,DEFB1,0.250671448,7923
7923,CCL8,1.0,7924
7924,PI15,0.4108103,7925
7925,LAMTOR5,0.8028659579999999,7926
7926,MMADHC,0.061247899,7927
7927,TGIF2LX,0.608388267,7928
7928,PAQR7,0.33929420299999996,7929
7929,SIRPG,0.178895002,7930
7930,FGD3,0.753026385,7931
7931,IFI27L2,0.169828549,7932
7932,DEPTOR,1.0,7933
7933,IL27RA,0.274309569,7934
7934,FAM154A,0.6878405470000001,7935
7935,NAAA,0.346088798,7936
7936,C6ORF211,0.834264472,7937
7937,MAP4K3,0.481080073,7938
7938,ZNF774,0.194866355,7939
7939,PAH,0.17712644100000002,7940
7940,LSM2,1.0,7941
7941,SCN9A,0.490076434,7942
7942,NMU,0.510277675,7943
7943,KARS,0.673520075,7944
7944,NR3C2,0.877068902,7945
7945,ORAI3,0.648196243,7946
7946,MTMR11,0.575244506,7947
7947,IFNAR1,0.7198004020000001,7948
7948,FEN1,0.067133372,7949
7949,CFHR3,0.63474231,7950
7950,GPR15,0.198503525,7951
7951,CGREF1,1.0,7952
7952,SLCO1B3,0.573138869,7953
7953,FOS,0.6493235310000001,7954
7954,SYNE1,0.22950715300000002,7955
7955,EGFL8,0.749074407,7956
7956,CHRNA3,0.613920036,7957
7957,CDK6,1.0,7958
7958,TUBB6,0.250671448,7959
7959,TREML4,0.803031134,7960
7960,ZC3H12B,0.6755820859999999,7961
7961,COL4A1,0.161445199,7962
7962,NPM2,1.0,7963
7963,FOXN2,0.856664972,7964
7964,OR6C3,0.107329102,7965
7965,GALNT3,0.720908234,7966
7966,RSF1,0.572696554,7967
7967,CSK,0.599396454,7968
7968,KCNH6,1.0,7969
7969,GLB1L,0.206906015,7970
7970,CTGF,0.48963007,7971
7971,ZNF43,0.021298897999999997,7972
7972,C1ORF74,0.162222353,7973
7973,CCDC63,0.87875944,7974
7974,AQR,0.415441276,7975
7975,FAM184B,0.910887468,7976
7976,EFCC1,1.0,7977
7977,LZTS3,0.530834675,7978
7978,CDH20,1.0,7979
7979,MSMP,0.7856211740000001,7980
7980,FBXW12,0.21745503800000002,7981
7981,CARD16,1.0,7982
7982,GATA4,0.436191544,7983
7983,RNF157,0.869275949,7984
7984,CDCP1,0.14544047,7985
7985,EYS,1.0,7986
7986,RNF34,0.44933863,7987
7987,GRAMD3,0.863019715,7988
7988,SLK,0.187231995,7989
7989,DUS2,0.130051615,7990
7990,CATSPERD,0.6915653140000001,7991
7991,GPR19,0.033888891000000004,7992
7992,PHF20L1,0.875675765,7993
7993,PITPNA,0.038453362000000005,7994
7994,COL4A5,1.0,7995
7995,CYTH4,0.722626068,7996
7996,KNDC1,1.0,7997
7997,DTD2,0.283285032,7998
7998,GATC,0.175595079,7999
7999,GMPR,0.842503604,8000
8000,DDX21,0.359007629,8001
8001,PBRM1,0.198290379,8002
8002,TOX,1.0,8003
8003,TSEN54,0.08619117400000001,8004
8004,DPPA5,0.509480303,8005
8005,ARF3,1.0,8006
8006,RPP40,0.39085612299999994,8007
8007,AHCY,0.030645002,8008
8008,NFKBIB,1.0,8009
8009,NXN,1.0,8010
8010,PAK3,1.0,8011
8011,NDUFA8,1.0,8012
8012,EMC7,0.737968243,8013
8013,ACAA1,0.170873723,8014
8014,ZNF135,0.129318718,8015
8015,KISS1,1.0,8016
8016,ATP1B3,0.255238613,8017
8017,TIPIN,0.6824008970000001,8018
8018,RBM14,0.38837180200000004,8019
8019,CRISPLD2,1.0,8020
8020,PDE4B,0.061208915999999995,8021
8021,WNT6,1.0,8022
8022,TMEM30A,0.198719027,8023
8023,TRIP4,0.871066181,8024
8024,ADAM17,1.0,8025
8025,STAG2,0.832926635,8026
8026,DYNLRB1,0.46808422899999996,8027
8027,CLIC1,1.0,8028
8028,OR52K1,0.051691949,8029
8029,IGF2,1.0,8030
8030,C1ORF95,0.16039144800000002,8031
8031,TUBA1C,0.619951783,8032
8032,PPM1J,0.8374815520000001,8033
8033,ADCK1,0.077163012,8034
8034,EYA4,0.837542452,8035
8035,GRB7,1.0,8036
8036,OSGEPL1,0.16942106899999998,8037
8037,MKKS,1.0,8038
8038,TRAF3IP3,0.168312723,8039
8039,C8ORF86,0.243749408,8040
8040,RAB3B,0.618130593,8041
8041,TSPAN32,0.029638081,8042
8042,PTBP3,0.546181846,8043
8043,EIF3D,1.0,8044
8044,NECAP2,0.49812618200000003,8045
8045,OPRK1,0.012427003999999998,8046
8046,TMEM212,0.191583798,8047
8047,DNAJC6,0.722830042,8048
8048,NT5C3A,0.049476257,8049
8049,NR0B2,0.098767359,8050
8050,IL36A,0.786480713,8051
8051,CNOT8,0.49181666,8052
8052,RPRD1A,0.781839556,8053
8053,GKAP1,0.7814388609999999,8054
8054,CDKAL1,0.626901652,8055
8055,CXORF27,0.11601872099999999,8056
8056,BTF3L4,0.454444535,8057
8057,ZFP69,0.8639670190000001,8058
8058,DNAI1,0.797381254,8059
8059,GABRD,0.11284443400000001,8060
8060,PRRG2,1.0,8061
8061,KLHL17,0.680257496,8062
8062,HEXIM1,0.379969645,8063
8063,PER3,0.767163976,8064
8064,SLC51B,0.165225721,8065
8065,SPAG16,0.44445316,8066
8066,DNMT3B,0.528492549,8067
8067,KRT77,0.347257924,8068
8068,C14ORF80,0.332661225,8069
8069,RRP15,0.554565111,8070
8070,NDUFB2,0.332981205,8071
8071,PROCA1,0.661726478,8072
8072,RGL1,0.69899328,8073
8073,DARC,1.0,8074
8074,SHISA6,0.87585706,8075
8075,RTTN,0.595535746,8076
8076,GLIPR1L1,1.0,8077
8077,PHIP,0.811167205,8078
8078,FMO4,0.286216458,8079
8079,RHNO1,0.18975292800000002,8080
8080,SLC6A12,1.0,8081
8081,GANC,0.09821029099999999,8082
8082,NPC1L1,0.850345157,8083
8083,MTO1,0.732873917,8084
8084,ZNF823,0.536420757,8085
8085,PTPN12,0.29436139699999997,8086
8086,PTP4A1,0.5943192429999999,8087
8087,TPD52,1.0,8088
8088,KCNH5,0.170731613,8089
8089,AHNAK2,0.9257102220000001,8090
8090,COMMD6,1.0,8091
8091,LYRM1,0.043480788,8092
8092,MLLT3,0.298997975,8093
8093,ABCB4,0.076970089,8094
8094,NPY4R,0.12327102599999999,8095
8095,FAM177B,1.0,8096
8096,TRIM72,0.21005283,8097
8097,SNTG1,0.090102166,8098
8098,TJP3,0.773955182,8099
8099,SLC35D2,1.0,8100
8100,METTL13,0.6760092259999999,8101
8101,SCGB2A1,0.6578811,8102
8102,ROBO2,1.0,8103
8103,PDE5A,0.473667794,8104
8104,FAM136A,0.708399917,8105
8105,PHRF1,0.536022639,8106
8106,EFCAB14,0.0969676,8107
8107,ALDH1L1,0.37419129,8108
8108,NUP35,1.0,8109
8109,FAM179A,0.6986736040000001,8110
8110,GRHL1,0.059411434000000006,8111
8111,AHDC1,0.203119422,8112
8112,GALNT13,0.023200257999999998,8113
8113,MRGPRX3,1.0,8114
8114,SCARF1,0.426698411,8115
8115,PIK3C2B,1.0,8116
8116,PTCHD1,0.01813499,8117
8117,FAM83G,0.538936063,8118
8118,DLX2,0.22119639300000002,8119
8119,CLTC,0.328554635,8120
8120,ATP13A1,0.68055227,8121
8121,C9ORF85,0.098935275,8122
8122,WDR19,0.659279147,8123
8123,GPN3,0.637288734,8124
8124,RHCG,0.712954491,8125
8125,PRR23B,0.32456916399999997,8126
8126,GFM2,0.245674599,8127
8127,GLS,1.0,8128
8128,RASSF8,0.8401468459999999,8129
8129,PTPN1,0.662752105,8130
8130,MIB1,0.402521809,8131
8131,COQ3,0.414900365,8132
8132,OR2B6,0.352374164,8133
8133,SLC6A1,1.0,8134
8134,RGS11,0.19492324100000002,8135
8135,PRG3,0.112428355,8136
8136,CAMK2G,0.6719382779999999,8137
8137,PNRC1,0.8095367859999999,8138
8138,MRPL55,0.7814388609999999,8139
8139,MT1F,0.266357809,8140
8140,SULT1C3,0.194348954,8141
8141,TMEM45A,0.438082728,8142
8142,STAP2,1.0,8143
8143,MROH6,0.464200678,8144
8144,MAK,0.179491176,8145
8145,ANP32A,1.0,8146
8146,TRIM7,0.703881181,8147
8147,TMOD1,0.409058847,8148
8148,APOBEC3H,0.532857727,8149
8149,ICAM5,0.583607891,8150
8150,EIF3B,0.163654838,8151
8151,DDX47,0.220406037,8152
8152,TEX9,0.7179587470000001,8153
8153,WDR83,0.632840674,8154
8154,ANXA6,1.0,8155
8155,GORAB,0.42788147,8156
8156,FBXO34,0.8833992890000001,8157
8157,AKAP1,0.360623371,8158
8158,UQCC2,0.37769078700000003,8159
8159,ING5,0.068410154,8160
8160,OR5AR1,0.063760896,8161
8161,IKZF4,0.36585468600000004,8162
8162,ACSL5,0.8853084440000001,8163
8163,SPO11,0.8433351240000001,8164
8164,ARHGEF19,0.398426245,8165
8165,LAPTM4B,0.654148421,8166
8166,CLEC2A,0.42773544700000005,8167
8167,ATP6V1C2,0.31985955,8168
8168,SUV39H1,1.0,8169
8169,C7ORF26,0.22823980800000002,8170
8170,SPZ1,0.38960504,8171
8171,FBXL20,0.82280053,8172
8172,CABP5,1.0,8173
8173,DCPS,0.873055551,8174
8174,SPECC1,1.0,8175
8175,KDSR,0.639660775,8176
8176,RPAIN,1.0,8177
8177,ALDH16A1,0.162543029,8178
8178,BSN,0.544592289,8179
8179,RPS16,0.12806609300000002,8180
8180,ARL6IP5,1.0,8181
8181,ETS1,0.6824008970000001,8182
8182,TBPL2,0.557917594,8183
8183,SPANXD,0.179126012,8184
8184,FGL1,0.21842837,8185
8185,DARS2,0.021775982000000003,8186
8186,SPEF1,0.634865524,8187
8187,PEX2,0.8396726000000001,8188
8188,DOCK3,0.214101215,8189
8189,GALNT10,0.10564434,8190
8190,SYT13,0.330601169,8191
8191,RSG1,0.165785824,8192
8192,PROKR2,1.0,8193
8193,NEK9,0.29372851,8194
8194,PHYKPL,0.869914394,8195
8195,TFRC,0.635598432,8196
8196,DGCR2,0.07877740400000001,8197
8197,OR4D5,0.020325665,8198
8198,RBM23,0.358372961,8199
8199,CMAS,0.24940871399999998,8200
8200,SLC25A42,0.55810043,8201
8201,QKI,0.612110779,8202
8202,PSORS1C1,1.0,8203
8203,CERS3,0.367167542,8204
8204,FUT9,0.350235774,8205
8205,MURC,0.293816053,8206
8206,C2ORF48,0.7854299579999999,8207
8207,PCCB,0.8666867770000001,8208
8208,EIF1AD,0.655279077,8209
8209,PSKH2,0.870638285,8210
8210,AP5S1,0.008993871,8211
8211,CD200R1L,0.619095842,8212
8212,MAFB,1.0,8213
8213,HAMP,0.23653843100000002,8214
8214,BEAN1,1.0,8215
8215,PLXNA2,0.842310907,8216
8216,GPR137C,0.123156364,8217
8217,PRSS55,0.09995714800000001,8218
8218,MED7,1.0,8219
8219,CHID1,0.399874887,8220
8220,RABGGTA,0.5606614679999999,8221
8221,IL1A,1.0,8222
8222,NLRP3,0.078810585,8223
8223,KAL1,1.0,8224
8224,ENTPD7,0.871892289,8225
8225,DCP2,0.22663529300000002,8226
8226,SH3BGRL2,0.763543132,8227
8227,ACP6,0.156749681,8228
8228,LRRC31,0.345070602,8229
8229,FAM65A,0.288983673,8230
8230,KLHL11,0.785096004,8231
8231,RBL1,0.444150356,8232
8232,RBP2,1.0,8233
8233,MYD88,0.534133051,8234
8234,CANX,0.850153504,8235
8235,PDGFA,0.612277471,8236
8236,GNAQ,1.0,8237
8237,DTX2,1.0,8238
8238,XPO4,0.15083712400000002,8239
8239,DAPK1,0.191314271,8240
8240,KRT19,0.54612595,8241
8241,RGL2,0.229055985,8242
8242,RNF115,1.0,8243
8243,WASF1,0.7996138509999999,8244
8244,PHC3,0.291432709,8245
8245,SLC45A2,0.801436019,8246
8246,HS3ST4,0.453963853,8247
8247,C11ORF24,0.305760971,8248
8248,SLC26A11,0.282588636,8249
8249,SLAIN1,0.159778891,8250
8250,ATP13A5,0.105245208,8251
8251,PTPLAD1,0.78569997,8252
8252,APOBEC1,0.40300010399999997,8253
8253,GPR45,0.8198159279999999,8254
8254,BRD2,1.0,8255
8255,OR52E8,0.01559419,8256
8256,FBXL15,0.470318093,8257
8257,DCLRE1B,0.057219632,8258
8258,INSM2,0.30349549800000003,8259
8259,PLEKHH2,0.20498462899999997,8260
8260,GCN1L1,1.0,8261
8261,PCDHGA11,0.050430512000000004,8262
8262,USP54,0.375882293,8263
8263,HS3ST5,0.7846633690000001,8264
8264,TBX19,1.0,8265
8265,STRIP1,0.623513926,8266
8266,MFAP2,0.573461075,8267
8267,RHBDD2,0.851729182,8268
8268,COX17,0.43237208,8269
8269,ZNF501,0.26126683300000003,8270
8270,CAPRIN2,0.182863095,8271
8271,OR2B3,0.538684047,8272
8272,UGGT1,0.8119744609999999,8273
8273,RNF152,0.065594293,8274
8274,NRIP2,0.292132212,8275
8275,C9ORF116,1.0,8276
8276,KCNJ5,0.255519887,8277
8277,RAB27B,0.026675017000000002,8278
8278,GRXCR1,0.44531096,8279
8279,FAM150A,0.31384042300000004,8280
8280,RRP12,1.0,8281
8281,ADCY5,0.31008927199999997,8282
8282,AFAP1L2,0.7789405340000001,8283
8283,CA8,0.623282566,8284
8284,VPS26B,0.8019294240000001,8285
8285,POU3F4,0.72725245,8286
8286,ZDHHC18,0.32158681899999997,8287
8287,TCEB1,0.681234527,8288
8288,TRIM64B,0.40117797200000005,8289
8289,OR10C1,0.40980345,8290
8290,FANCL,0.16902399399999998,8291
8291,GALT,0.295024248,8292
8292,YTHDF1,0.27261257899999997,8293
8293,NGF,0.235975634,8294
8294,PPP1R16A,0.747624655,8295
8295,TMEM136,0.684941919,8296
8296,SAA4,1.0,8297
8297,MTSS1L,1.0,8298
8298,FGF23,0.106336396,8299
8299,CDX1,0.730935508,8300
8300,NR2C2AP,1.0,8301
8301,AGFG2,0.864415532,8302
8302,ABHD17B,0.275225597,8303
8303,HNRNPAB,0.7834033970000001,8304
8304,CBLN1,1.0,8305
8305,SUOX,0.142780325,8306
8306,GLDN,0.158345402,8307
8307,VPREB1,1.0,8308
8308,SYPL1,0.719460997,8309
8309,SPCS2,1.0,8310
8310,DNAJC28,0.638981946,8311
8311,STK4,0.251533132,8312
8312,EMID1,0.53365163,8313
8313,ABHD2,0.384676413,8314
8314,COL7A1,0.495803173,8315
8315,VSTM1,0.8053792670000001,8316
8316,CUBN,0.897256672,8317
8317,SNRPG,1.0,8318
8318,LETM1,0.332580417,8319
8319,VN1R1,0.668778349,8320
8320,SLC13A1,0.11595718199999999,8321
8321,RGP1,0.44577529,8322
8322,SLC26A9,0.059004285999999996,8323
8323,GNA12,0.07642972599999999,8324
8324,CORO1C,1.0,8325
8325,PDZD7,0.508194203,8326
8326,SOHLH1,0.815338993,8327
8327,TRIM2,0.593479779,8328
8328,CASKIN2,0.7113244540000001,8329
8329,CAMK1,0.445453871,8330
8330,HAVCR1,0.5978261579999999,8331
8331,RAB25,0.222743141,8332
8332,SSFA2,0.584417972,8333
8333,GSTM2,0.27380441,8334
8334,SAMD9,0.15358893199999998,8335
8335,PCYT2,0.45080168600000003,8336
8336,THAP11,0.443653996,8337
8337,ARHGEF2,1.0,8338
8338,RGPD3,1.0,8339
8339,VDAC1,0.11587406,8340
8340,SLC47A2,0.415303608,8341
8341,DAPK2,0.034931144,8342
8342,LARS2,0.754365044,8343
8343,TAS2R1,1.0,8344
8344,CCDC25,0.28141563,8345
8345,TRABD2A,0.176551476,8346
8346,RRAGB,0.59531497,8347
8347,SYF2,0.282560125,8348
8348,G6PC,0.055946112,8349
8349,C15ORF62,0.382155529,8350
8350,SIAH2,0.041218027000000004,8351
8351,SLAMF9,0.217775825,8352
8352,SALL4,0.252888393,8353
8353,YPEL5,0.536649185,8354
8354,NOC4L,0.5664449229999999,8355
8355,RPL13,0.261100163,8356
8356,RGL3,0.043113164,8357
8357,DLG1,0.053772595,8358
8358,PPM1H,0.777450839,8359
8359,TMEM92,1.0,8360
8360,PI4KB,0.451145509,8361
8361,CAP1,0.7425620270000001,8362
8362,C5ORF45,0.138110951,8363
8363,FKBP4,0.49916271100000004,8364
8364,SLIT1,0.20789983399999998,8365
8365,FBXO43,0.330748447,8366
8366,ZNF131,1.0,8367
8367,ZNF528,1.0,8368
8368,TDRD9,0.16842605800000002,8369
8369,MTHFS,0.392004215,8370
8370,TMEM110,0.333212561,8371
8371,HIST1H2BL,0.008605207,8372
8372,B4GALNT2,0.33636868600000003,8373
8373,TRPT1,0.826450056,8374
8374,MAPRE2,0.211966319,8375
8375,GORASP1,0.673008258,8376
8376,TAS2R39,0.241068632,8377
8377,PRKCZ,0.12221707,8378
8378,BAI3,0.29628488199999997,8379
8379,RAD51AP1,0.8172702190000001,8380
8380,TMED4,0.754423382,8381
8381,SQRDL,0.046138674000000005,8382
8382,OR12D3,1.0,8383
8383,CATSPER4,0.169044295,8384
8384,ABHD14B,0.526098279,8385
8385,RNF17,0.32990105,8386
8386,BRAT1,0.567336007,8387
8387,GPC1,0.38948866600000004,8388
8388,SLC22A8,0.7526964759999999,8389
8389,OR2T10,0.288984025,8390
8390,RASAL1,0.084073088,8391
8391,COMMD10,1.0,8392
8392,PGBD1,0.876296955,8393
8393,DAPL1,0.815289299,8394
8394,ZNF85,0.772783428,8395
8395,CCDC6,0.781193261,8396
8396,SYNPO2L,0.896188085,8397
8397,ACTBL2,0.872796472,8398
8398,VMAC,0.403706694,8399
8399,PNCK,1.0,8400
8400,ERCC6L,0.776685098,8401
8401,USP53,0.8027303020000001,8402
8402,G6PD,1.0,8403
8403,COPB2,0.482849307,8404
8404,CACNA2D3,0.890749549,8405
8405,CSTF2,0.19920619399999998,8406
8406,SLC26A6,0.886015931,8407
8407,EFCAB4B,0.002715885,8408
8408,MMS22L,0.71530282,8409
8409,CCDC73,0.287734313,8410
8410,EPN3,0.25349789,8411
8411,RAG2,1.0,8412
8412,PRSS38,0.848340695,8413
8413,HTR1F,0.034915758,8414
8414,FCGR3A,0.034349156,8415
8415,C9ORF135,0.017174388,8416
8416,C1ORF115,0.11601872099999999,8417
8417,MGAT5,0.143637874,8418
8418,LIPC,0.8894220759999999,8419
8419,FAM45A,0.572149679,8420
8420,FAM71A,0.474647007,8421
8421,IL24,0.759282522,8422
8422,GIN1,0.8499446140000001,8423
8423,HIST1H1E,0.090206265,8424
8424,APITD1-CORT,0.570068062,8425
8425,PDZD9,0.107087969,8426
8426,GPR65,0.8061888759999999,8427
8427,SERTAD3,0.6622586020000001,8428
8428,VCPKMT,0.566512464,8429
8429,THAP10,0.364720062,8430
8430,ZNF93,0.282703518,8431
8431,RET,0.560614628,8432
8432,BATF,0.608388267,8433
8433,JAKMIP3,0.315398532,8434
8434,AMICA1,0.20886161,8435
8435,LYN,0.338786473,8436
8436,ITGB8,0.083150124,8437
8437,BAD,0.7694418009999999,8438
8438,CEACAM21,1.0,8439
8439,HAS1,0.54339257,8440
8440,CTNNA1,0.370090209,8441
8441,MARC2,0.691191549,8442
8442,ZMYM3,1.0,8443
8443,CPB2,0.39239515399999997,8444
8444,SEMA3E,0.000991363,8445
8445,NUDT22,0.358824918,8446
8446,MRPL15,0.370343859,8447
8447,NPRL2,0.028240567,8448
8448,ARHGEF28,0.206092408,8449
8449,SHC2,0.7207836809999999,8450
8450,RPP38,0.49020613399999996,8451
8451,USP32,0.805681182,8452
8452,SLC17A7,0.061046847,8453
8453,HRH3,0.8016416740000001,8454
8454,MYO9A,0.219182393,8455
8455,SLC16A11,0.105113209,8456
8456,MT1G,0.283298378,8457
8457,EPHA8,0.237188333,8458
8458,FAM24B,1.0,8459
8459,NRN1,1.0,8460
8460,MAGOHB,1.0,8461
8461,BIRC5,0.08868790900000001,8462
8462,ZNF101,0.165390167,8463
8463,NOSIP,1.0,8464
8464,GNB4,1.0,8465
8465,MOCS3,0.49531225,8466
8466,DCAF4L1,1.0,8467
8467,ARAF,0.21250117699999999,8468
8468,FAM47C,0.400613909,8469
8469,METTL14,0.37755557799999995,8470
8470,UFL1,0.890483998,8471
8471,PTPN11,0.633905635,8472
8472,SNRPA,1.0,8473
8473,ETF1,0.536649185,8474
8474,LEP,0.568897946,8475
8475,ZW10,0.07418884099999999,8476
8476,TLCD1,0.33375066600000003,8477
8477,FOXJ2,0.500056009,8478
8478,CIR1,0.042990373,8479
8479,STAMBPL1,0.077116507,8480
8480,SHF,0.171107715,8481
8481,MINPP1,0.37496682200000003,8482
8482,ADAMTS19,0.261152928,8483
8483,B4GALT5,1.0,8484
8484,CELA1,0.56234574,8485
8485,RPE65,0.7294273290000001,8486
8486,CAPZA3,1.0,8487
8487,RAB30,1.0,8488
8488,GATA5,1.0,8489
8489,GFOD2,0.422306719,8490
8490,NLRP5,0.164422175,8491
8491,TTC36,0.7094796790000001,8492
8492,SLC5A1,0.684830139,8493
8493,MSTO1,0.484013929,8494
8494,MYO15A,0.855125792,8495
8495,PRICKLE4,0.245434824,8496
8496,BAG1,0.315225737,8497
8497,DHX9,0.061240105999999996,8498
8498,C19ORF47,1.0,8499
8499,ETAA1,0.41133965899999997,8500
8500,ECE1,0.434342666,8501
8501,PSG9,1.0,8502
8502,TMEM8A,0.19931221600000001,8503
8503,PANK4,0.019285946,8504
8504,MBD1,1.0,8505
8505,URI1,0.35255815100000004,8506
8506,ZNHIT6,0.6758213409999999,8507
8507,ATRN,0.905616042,8508
8508,RHOC,0.7062887929999999,8509
8509,HOMER2,1.0,8510
8510,DDX4,0.538809909,8511
8511,DHRS4L2,0.446731914,8512
8512,CLGN,0.33844868200000006,8513
8513,HSPE1-MOB4,1.0,8514
8514,ETV4,0.004685681,8515
8515,NKD1,0.663000344,8516
8516,OTOL1,1.0,8517
8517,KIR2DL3,0.670445347,8518
8518,KRTAP19-7,1.0,8519
8519,FCN1,0.849160925,8520
8520,CLN6,0.403549189,8521
8521,WNT3,0.47682561799999995,8522
8522,ZSCAN18,0.09437261699999999,8523
8523,NEURL4,0.602748921,8524
8524,NDUFAF7,1.0,8525
8525,TSPAN14,0.45105667299999996,8526
8526,LNX1,0.8914620940000001,8527
8527,THTPA,0.486403508,8528
8528,BCKDHA,0.10417452699999999,8529
8529,ZIC2,0.099908691,8530
8530,DCST2,0.320085983,8531
8531,CA13,0.826689427,8532
8532,DLST,1.0,8533
8533,MIER2,0.37094077700000005,8534
8534,BPNT1,1.0,8535
8535,FAM71D,1.0,8536
8536,KCNN3,0.7732130690000001,8537
8537,SLC26A3,0.8841889479999999,8538
8538,UMOD,0.376939955,8539
8539,ZNF461,0.33731246200000004,8540
8540,TRAM1,0.590334444,8541
8541,DOCK10,0.02121737,8542
8542,MSX2,0.296603974,8543
8543,AFF1,0.830283984,8544
8544,MTHFR,0.157552458,8545
8545,STMN2,1.0,8546
8546,SLC27A6,1.0,8547
8547,HIST1H2AI,0.723439136,8548
8548,BFSP1,0.746964574,8549
8549,RNF112,0.42299831299999996,8550
8550,IRF3,0.873949242,8551
8551,GTPBP10,0.25279577,8552
8552,GBE1,0.38527990100000004,8553
8553,GRIK4,0.767748037,8554
8554,EHD3,0.10070477900000001,8555
8555,ABCA2,0.290881154,8556
8556,TOMM40,0.227504715,8557
8557,ARIH2,0.653848265,8558
8558,SLC35B1,0.65720386,8559
8559,ZNF296,0.178481293,8560
8560,CRY1,0.53444522,8561
8561,MRAP,1.0,8562
8562,FBXO10,0.588259079,8563
8563,SNX25,0.489149844,8564
8564,CCNDBP1,0.371284865,8565
8565,ZNF800,1.0,8566
8566,LRRC7,1.0,8567
8567,ANKS1B,0.26352457100000004,8568
8568,NFIL3,0.323236821,8569
8569,ATL1,0.814698549,8570
8570,PHYH,0.7007523529999999,8571
8571,MARCH1,1.0,8572
8572,CSF1R,0.530822551,8573
8573,PFN4,0.682278563,8574
8574,PROL1,0.289127683,8575
8575,NAA60,0.643987151,8576
8576,C19ORF77,1.0,8577
8577,NFIB,0.23017955399999998,8578
8578,SDR42E1,0.48079830100000004,8579
8579,TAP2,1.0,8580
8580,MT4,0.24940871399999998,8581
8581,MRPS25,0.58589464,8582
8582,TPSAB1,0.024280652000000003,8583
